Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,type
08,7.72,1,0.147904328,6,116.6466,10,1998,2,2,0,117.8466,Train
57,10.195,0,0.079904068,13,120.044,27,1985,1,2,3,4434.228,Train
10,5.785,1,0.040325274,13,180.46599999999998,13,1987,0,2,1,719.064,Train
39,16.099999999999998,1,0.06302467,4,181.6318,27,1985,1,2,3,1263.0226,Train
25,15.2,0,0.021203509,3,216.3824,35,2004,2,1,1,6114.7072,Train
05,13.1,1,0.098765906,5,196.3768,35,2004,2,1,1,2167.8448,Train
39,6.32,0,0.012707362,10,41.0822,13,1987,0,2,1,942.7728,Train
10,17.85,0,0.04442649,13,124.902,13,1987,0,2,1,1897.53,Train
08,9.195,1,0.12171245900000001,6,101.2016,27,1985,1,2,3,2631.2416,Train
24,13.85,0,0.030769458,14,141.7154,13,1987,0,2,1,2978.1234,Train
48,5.78,0,0.014614357,14,147.3102,18,2009,1,2,2,2332.9632,Train
52,9.42,1,0.076868664,5,62.1194,19,1985,2,0,0,123.8388,Train
25,6.885,1,0.140292495,3,108.5228,45,2002,2,1,1,1989.4104,Train
43,8.42,0,0.070555571,9,216.0192,35,2004,2,1,1,2372.9112,Train
01,7.63,0,0.061409711,14,94.6436,17,2007,2,1,1,1607.2412,Train
59,10.5,1,0.066555152,15,80.896,17,2007,2,1,1,958.752,Train
27,7.575,0,0.092711708,4,197.7768,10,1998,2,2,0,197.0768,Train
22,13.5,1,0.017844608999999997,13,81.396,13,1987,0,2,1,1198.44,Train
35,12.15,0,0.025916882999999998,15,120.244,45,2002,2,1,1,2277.036,Train
01,5.405,1,0.053611144000000006,3,197.7742,35,2004,2,1,1,796.2968,Train
31,6.235,0,0.20778348300000002,9,262.291,19,1985,2,0,0,525.982,Train
35,7.435,0,0.122837694,15,208.7638,46,1997,2,0,1,3105.9570000000003,Train
23,4.635,0,0.141174838,1,127.0994,45,2002,2,1,1,2826.9868,Train
33,8.96,1,0.069078149,6,197.7768,45,2002,2,1,1,3153.2288,Train
18,18.35,0,0.08934507400000001,9,191.9504,18,2009,1,2,2,5369.0112,Train
36,11.65,1,0.058822142,0,173.5422,49,1999,1,0,1,3448.844,Train
53,10.5,0,0.07136869900000001,5,121.3098,49,1999,1,0,1,1446.1176,Train
17,7.39,0,0.068055818,8,140.7812,18,2009,1,2,2,1567.2932,Train
27,5.86,1,0.150122794,10,154.5314,27,1985,1,2,3,1396.1826,Train
32,14.0,0,0.030094192000000002,6,215.7192,46,1997,2,0,1,1078.596,Train
03,18.5,1,0.076097035,4,145.8102,10,1998,2,2,0,291.6204,Train
09,13.65,1,0.025973384,13,79.6302,45,2002,2,1,1,554.6114,Train
09,14.15,0,0.033631662,13,244.1828,45,2002,2,1,1,731.0484,Train
08,10.1,1,0.053887301,6,225.6088,17,2007,2,1,1,4250.4672,Train
01,10.1,0,0.024262772000000002,3,117.615,18,2009,1,2,2,1514.695,Train
35,13.85,0,0.034624103999999996,7,115.0492,49,1999,1,0,1,4054.722,Train
31,13.1,1,0.044281996,6,178.5318,45,2002,2,1,1,3067.3406,Train
53,18.75,0,0.052121825,8,104.82799999999999,49,1999,1,0,1,2343.616,Train
16,14.0,1,0.135662712,5,52.06399999999999,13,1987,0,2,1,852.2239999999999,Train
36,16.1,0,0.023613955,14,192.8846,49,1999,1,0,1,5350.3688,Train
49,19.5,0,0.082152451,3,179.9002,27,1985,1,2,3,4119.3046,Train
58,10.5,1,0.02363057,13,141.7154,19,1985,2,0,0,425.4462,Train
18,12.35,0,0.164274416,9,119.8124,45,2002,2,1,1,2133.2232,Train
51,20.7,1,0.047587685,4,215.0876,45,2002,2,1,1,5145.3024,Train
03,7.825,0,0.07995298299999999,10,62.7826,18,2009,1,2,2,1162.4868,Train
54,19.5,0,0.024992442,9,53.6614,19,1985,2,0,0,165.7842,Train
48,12.1,0,0.11510702800000001,0,222.0114,45,2002,2,1,1,3547.3824,Train
06,5.03,0,0.008604657,9,123.1756,27,1985,1,2,3,1211.756,Train
54,14.65,0,0.08352844599999999,9,162.4552,45,2002,2,1,1,2274.3728,Train
39,6.6899999999999995,1,0.036731658,10,177.237,27,1985,1,2,3,4763.799,Train
09,20.75,1,0.129337594,12,238.188,46,1997,2,0,1,5033.448,Train
02,11.15,0,0.0713853041111111,11,65.0142,49,1999,1,0,1,1120.5414,Train
13,12.1,0,0.029827665,14,144.3444,49,1999,1,0,1,2612.5992,Train
25,11.6,1,0.157718931,2,168.3474,17,2007,2,1,1,4548.0798,Train
38,17.6,0,0.008046275,4,173.7422,17,2007,2,1,1,5863.0348,Train
42,20.349999999999998,0,0.06875355799999999,9,127.9678,19,1985,2,0,0,254.3356,Train
14,13.799999999999999,0,0.013199737,3,108.9254,27,1985,1,2,3,2713.135,Train
20,10.65,0,0.023971463,6,54.0272,46,1997,2,0,1,447.4176,Train
32,18.35,1,0.09468096,6,86.2882,18,2009,1,2,2,1631.8758,Train
19,7.35,1,0.014394261,6,241.3512,45,2002,2,1,1,5331.7264,Train
08,18.2,0,0.049396364000000005,6,146.4734,49,1999,1,0,1,3563.3616,Train
29,8.39,1,0.024243294,5,116.0176,49,1999,1,0,1,1603.2464,Train
50,14.3,0,0.12246920900000001,4,121.973,13,1987,0,2,1,2709.8059999999996,Train
11,10.195,1,0.017730951000000002,15,239.8538,17,2007,2,1,1,4086.0146,Train
09,14.15,0,0.035016754,13,245.3828,18,2009,1,2,2,1705.7796,Train
37,16.2,0,0.019417732,14,153.7972,45,2002,2,1,1,1402.1748,Train
06,11.299999999999999,0,0.066358426,9,195.2478,27,1985,1,2,3,7168.6686,Train
13,12.65,0,0.105265475,14,159.9578,10,1998,2,2,0,962.7468,Train
25,9.0,0,0.038736754,14,37.319,27,1985,1,2,3,1281.665,Train
53,10.895,0,0.04499187599999999,5,107.228,10,1998,2,2,0,426.11199999999997,Train
08,5.735,0,0.05696122,6,176.33700000000002,46,1997,2,0,1,1764.37,Train
23,17.85,0,0.147255604,1,93.7436,17,2007,2,1,1,1701.7848,Train
07,5.82,1,0.077319079,6,255.433,46,1997,2,0,1,4357.661,Train
29,10.0,0,0.089135671,8,146.9102,35,2004,2,1,1,3207.8244,Train
22,17.6,1,0.041373331,13,38.119,35,2004,2,1,1,732.38,Train
47,18.25,0,0.04403602,7,173.308,27,1985,1,2,3,6751.2119999999995,Train
43,10.1,0,0.027041858999999998,10,77.567,13,1987,0,2,1,306.268,Train
43,11.0,1,0.056782237,6,241.2512,27,1985,1,2,3,8239.9408,Train
21,17.6,1,0.03922186,13,97.241,46,1997,2,0,1,193.082,Train
50,8.645,0,0.021581922000000003,3,53.3982,35,2004,2,1,1,1209.7586,Train
35,19.5,0,0.12820600099999999,1,155.9314,46,1997,2,0,1,3878.285,Train
56,7.68,0,0.071301323,6,190.8162,17,2007,2,1,1,2693.8268,Train
35,15.7,0,0.030765898,7,43.277,45,2002,2,1,1,649.155,Train
01,5.405,1,0.053730029000000006,3,199.0742,45,2002,2,1,1,4777.7808,Train
24,20.85,1,0.062350672,0,86.9514,45,2002,2,1,1,1416.8224,Train
17,7.39,0,0.068163102,8,140.4812,17,2007,2,1,1,2422.1804,Train
13,6.465,0,0.129835493,3,263.1884,18,2009,1,2,2,2914.8724,Train
59,18.25,0,0.015309885,13,197.6084,45,2002,2,1,1,2380.9008,Train
26,11.799999999999999,1,0.106538757,4,222.3772,27,1985,1,2,3,1556.6404,Train
12,12.650000000000002,0,0.061999648,0,230.00099999999998,19,1985,2,0,0,689.1030000000001,Train
59,10.195,0,0.051618280999999995,1,31.9558,13,1987,0,2,1,373.5138,Train
36,15.1,0,0.076505799,0,91.583,17,2007,2,1,1,539.298,Train
55,13.65,1,0.013091186000000001,6,114.8834,18,2009,1,2,2,1612.5676,Train
46,18.2,0,0.022074764,13,141.418,19,1985,2,0,0,559.2719999999999,Train
28,15.700000000000001,0,0.079146113,5,181.46599999999998,19,1985,2,0,0,179.766,Train
40,5.985,0,0.096337184,5,125.2678,17,2007,2,1,1,763.0068,Train
11,9.5,0,0.142425145,7,189.9872,10,1998,2,2,0,756.3488,Train
51,11.15,0,0.1050340944,4,44.7744,45,2002,2,1,1,181.0976,Train
17,10.799999999999999,0,0.041663111,8,188.6214,27,1985,1,2,3,6029.4848,Train
17,18.0,0,0.019386234,8,126.8994,46,1997,2,0,1,3083.9856,Train
29,13.650000000000002,0,0.135226962,8,56.293,19,1985,2,0,0,113.186,Train
36,16.2,0,0.03248678,14,73.4696,13,1987,0,2,1,2087.9488,Train
17,13.15,0,0.036729122,5,179.7976,49,1999,1,0,1,2535.3664,Train
17,20.6,0,0.045380404000000006,8,148.4392,13,1987,0,2,1,1789.6704,Train
27,11.395,1,0.06958717099999999,10,234.6616,46,1997,2,0,1,4687.232,Train
32,6.78,1,0.08573655,6,229.5694,13,1987,0,2,1,3425.5409999999997,Train
41,8.84,1,0.076681143,5,110.7228,49,1999,1,0,1,1657.842,Train
25,16.7,0,0.10205577699999999,3,184.0292,46,1997,2,0,1,3101.2964,Train
56,13.3,1,0.071856726,6,63.2536,17,2007,2,1,1,1347.5792,Train
16,12.6,1,0.063054947,5,102.399,17,2007,2,1,1,2270.3779999999997,Train
47,7.6,1,0.14238384699999998,15,172.3448,35,2004,2,1,1,2556.672,Train
12,12.6,1,0.03150851,0,170.5764,13,1987,0,2,1,3779.0808,Train
33,6.67,1,0.123620492,13,90.0514,49,1999,1,0,1,1505.3738,Train
55,10.695,0,0.06375108,9,36.7848,35,2004,2,1,1,782.9808,Train
38,5.4399999999999995,0,0.04461205,4,241.1538,19,1985,2,0,0,480.7076,Train
44,16.6,0,0.12220437099999999,6,173.5738,35,2004,2,1,1,1911.5118,Train
57,10.0,1,0.037764307000000004,13,127.2994,46,1997,2,0,1,642.497,Train
14,19.1,0,0.09243771099999999,11,185.2608,17,2007,2,1,1,1470.0864,Train
06,17.6,0,0.137807013,8,161.792,10,1998,2,2,0,159.792,Train
01,19.5,1,0.07729230200000001,14,235.3958,49,1999,1,0,1,6309.7866,Train
10,10.1,1,0.045763062,13,38.4848,49,1999,1,0,1,633.8416,Train
38,8.6,0,0.090558833,9,112.6176,18,2009,1,2,2,3091.9752,Train
16,19.7,0,0.041703666,5,109.1912,13,1987,0,2,1,1637.868,Train
40,15.35,0,0.014098693,5,37.219,17,2007,2,1,1,805.618,Train
36,5.26,1,0.042008667,0,162.6868,17,2007,2,1,1,3767.0964,Train
31,9.8,0,0.10693374800000001,6,175.33700000000002,45,2002,2,1,1,529.311,Train
42,16.5,0,0.012663476000000002,8,39.3506,45,2002,2,1,1,645.1602,Train
20,10.5,0,0.041387618,6,40.1164,35,2004,2,1,1,849.5608,Train
19,13.1,0,0.012148836000000001,11,191.35299999999998,18,2009,1,2,2,1328.271,Train
21,5.34,1,0.005935001,13,98.8358,27,1985,1,2,3,2010.7160000000001,Train
34,9.3,1,0.014047825,13,196.5084,45,2002,2,1,1,4364.9848,Train
28,14.3,0,0.026375082,5,79.6302,45,2002,2,1,1,792.302,Train
44,6.130000000000001,0,0.08814721600000001,6,55.7298,27,1985,1,2,3,2804.3496,Train
60,10.8,0,0.052174319000000004,14,240.3564,45,2002,2,1,1,4290.4152,Train
36,7.855000000000002,1,0.12578171566666665,0,38.1848,19,1985,2,0,0,37.2848,Train
34,12.85,0,0.13778685599999999,13,157.763,18,2009,1,2,2,2659.8709999999996,Train
20,6.78,0,0.06660848700000001,6,184.62400000000002,35,2004,2,1,1,5406.295999999999,Train
41,9.195,1,0.064002068,5,85.5566,35,2004,2,1,1,930.1226,Train
47,7.905,0,0.06406438,7,229.2694,46,1997,2,0,1,1826.9552,Train
10,17.6,0,0.049345425,13,115.4176,17,2007,2,1,1,1145.1760000000002,Train
02,15.7,1,0.11521312,3,112.0202,17,2007,2,1,1,3150.5656,Train
41,9.195000000000002,1,0.05695446877777778,5,83.7566,19,1985,2,0,0,253.6698,Train
52,19.2,0,0.099991245,5,112.7886,13,1987,0,2,1,1779.0176,Train
50,7.405,0,0.015334003,3,92.7146,18,2009,1,2,2,1185.7898,Train
01,19.5,1,0.129170642,14,233.9958,10,1998,2,2,0,467.3916,Train
48,9.195,1,0.051908824000000006,0,78.1644,17,2007,2,1,1,1414.1592,Train
48,11.65,0,0.13177092199999998,0,151.1024,45,2002,2,1,1,1518.024,Train
54,21.1,0,0.028984804,9,146.1786,13,1987,0,2,1,3034.0506,Train
54,8.695,0,0.120211747,9,93.2094,17,2007,2,1,1,666.4658,Train
02,7.27,1,0.02076385,3,89.0488,13,1987,0,2,1,181.0976,Train
43,8.85,0,0.016006626,9,105.6964,13,1987,0,2,1,210.3928,Train
46,18.6,0,0.015766712,13,152.9366,35,2004,2,1,1,1662.5026,Train
42,21.25,0,0.024536198999999998,9,144.6102,27,1985,1,2,3,3791.0652,Train
40,9.1,1,0.008046878,5,78.7618,49,1999,1,0,1,402.809,Train
24,7.975,0,0.014653896000000001,0,82.425,49,1999,1,0,1,749.025,Train
17,10.0,0,0.073794811,8,121.444,17,2007,2,1,1,2516.724,Train
22,6.865,0,0.056830682,13,214.0218,46,1997,2,0,1,5556.7668,Train
59,16.7,1,0.054618573,15,65.5168,35,2004,2,1,1,1022.6688,Train
18,7.285,0,0.052141447,9,174.9054,10,1998,2,2,0,525.3162,Train
48,8.43,0,0.017360867,14,196.2768,45,2002,2,1,1,1576.6144,Train
60,20.2,1,0.196438668,0,194.611,10,1998,2,2,0,392.82199999999995,Train
56,8.75,1,0.074743226,6,187.6556,49,1999,1,0,1,5257.1568,Train
20,17.099999999999998,0,0.127792701,6,111.1886,27,1985,1,2,3,4447.544,Train
53,9.6,0,0.024358634,8,190.4214,27,1985,1,2,3,5652.642,Train
35,9.695,0,0.070431235,7,177.5344,35,2004,2,1,1,3033.3848,Train
16,7.75,1,0.08293069900000001,5,35.2558,46,1997,2,0,1,780.9834,Train
19,19.75,0,0.041330512,6,115.8466,13,1987,0,2,1,2474.7786,Train
12,9.8,1,0.235354055,0,50.8008,10,1998,2,2,0,101.2016,Train
15,11.8,1,0.057746382,10,152.4366,17,2007,2,1,1,3929.5516,Train
12,9.8,1,0.045337184,0,36.8874,49,1999,1,0,1,564.5984,Train
21,7.42,0,0.020374875,13,248.0092,13,1987,0,2,1,1245.046,Train
49,20.75,0,0.035568147,14,151.8024,10,1998,2,2,0,151.8024,Train
16,12.6,1,0.062797771,5,103.999,49,1999,1,0,1,825.592,Train
04,19.75,1,0.018096488,5,179.56599999999997,18,2009,1,2,2,2696.49,Train
51,10.895,1,0.009613854,4,122.973,13,1987,0,2,1,1231.73,Train
04,16.6,0,0.026645307000000003,5,53.5614,18,2009,1,2,2,939.4438,Train
41,6.765,1,0.08775368199999999,5,105.3306,17,2007,2,1,1,2090.612,Train
45,13.1,0,0.037657459,6,175.8054,45,2002,2,1,1,2801.6864,Train
18,19.599999999999998,0,0.041091215,9,89.5514,27,1985,1,2,3,3364.9532,Train
51,6.155,1,0.095195306,10,213.956,17,2007,2,1,1,2343.616,Train
07,10.65,0,0.048686689000000005,11,164.1526,46,1997,2,0,1,1808.9786,Train
45,14.099999999999998,0,0.11709121300000001,13,197.9084,19,1985,2,0,0,992.0419999999999,Train
37,20.25,1,0.022940826,0,241.8538,46,1997,2,0,1,5768.4912,Train
60,20.5,0,0.119339241,0,106.0596,35,2004,2,1,1,970.7364,Train
04,11.8,1,0.014075333999999998,5,176.8344,13,1987,0,2,1,3568.688,Train
47,15.0,0,0.046336634,1,120.0414,13,1987,0,2,1,3533.4006,Train
17,13.15,0,0.036641589,5,180.7976,13,1987,0,2,1,6157.3184,Train
56,15.5,1,0.101176316,6,198.9768,18,2009,1,2,2,4729.8432,Train
55,16.2,0,0.035737372999999996,6,260.6278,27,1985,1,2,3,9371.8008,Train
40,11.6,1,0.079376029,5,81.7276,17,2007,2,1,1,1949.4624,Train
05,14.35,1,0.091054989,5,231.8984,49,1999,1,0,1,4633.968,Train
58,13.15,0,0.043852434,13,182.695,45,2002,2,1,1,4211.185,Train
51,10.895,1,0.009620041999999999,4,121.67299999999999,35,2004,2,1,1,1970.7679999999998,Train
05,10.1,0,0.054939848,8,199.5084,17,2007,2,1,1,3372.9428,Train
25,18.7,0,0.014675573999999999,14,50.8324,17,2007,2,1,1,934.7832,Train
53,12.15,0,0.14526636,8,224.0404,49,1999,1,0,1,3375.6059999999998,Train
04,10.195,1,0.14666293800000002,5,138.6838,46,1997,2,0,1,2388.2246,Train
03,8.575,1,0.07178670599999999,4,193.3794,13,1987,0,2,1,780.3176,Train
44,16.5,1,0.133424184,6,102.2332,10,1998,2,2,0,102.5332,Train
16,9.065,0,0.11579959199999999,5,95.3094,18,2009,1,2,2,1713.7692,Train
30,16.6,0,0.027579198,9,178.7344,46,1997,2,0,1,1605.9096,Train
26,11.6,1,0.241055611,4,238.5222,10,1998,2,2,0,717.0666,Train
54,19.5,0,0.014332438999999999,9,57.1614,18,2009,1,2,2,1381.535,Train
41,16.6,0,0.027133398,8,106.2596,10,1998,2,2,0,215.7192,Train
27,11.85,0,0.132876847,4,98.0726,49,1999,1,0,1,1076.5986,Train
10,12.85,0,0.03315162,13,170.6422,13,1987,0,2,1,2931.5174,Train
42,9.0,0,0.019536981000000002,9,170.0474,49,1999,1,0,1,4211.185,Train
43,5.655,0,0.085258864,6,165.85,35,2004,2,1,1,1830.95,Train
19,8.93,0,0.013179388,9,55.1614,46,1997,2,0,1,939.4438,Train
54,15.2,0,0.033592687,9,108.1912,35,2004,2,1,1,1856.2504,Train
37,7.655,0,0.05346916,3,114.1492,10,1998,2,2,0,115.8492,Train
25,6.299999999999999,0,0.126831854,3,209.02700000000002,27,1985,1,2,3,4613.994000000001,Train
57,15.5,0,0.103603094,13,143.547,49,1999,1,0,1,1431.47,Train
52,18.7,0,0.10484088400000001,5,122.1072,49,1999,1,0,1,490.0288,Train
12,9.5,0,0.042056944000000006,14,31.89,18,2009,1,2,2,366.19,Train
40,13.65,0,0.040049609,5,34.4558,17,2007,2,1,1,611.2044,Train
49,19.5,1,0.03075661,3,86.25399999999999,45,2002,2,1,1,2163.85,Train
49,8.71,0,0.134310185,3,46.5376,13,1987,0,2,1,575.2512,Train
40,20.25,1,0.03941584,4,247.8092,19,1985,2,0,0,498.0184,Train
03,19.6,0,0.024363938999999998,4,46.3718,17,2007,2,1,1,661.8052,Train
55,12.150000000000002,1,0.131443921,6,189.1872,27,1985,1,2,3,5294.4416,Train
05,11.8,0,0.05872513099999999,8,82.3618,35,2004,2,1,1,1208.427,Train
36,6.715,1,0.122274118,0,40.3454,17,2007,2,1,1,838.908,Train
30,19.1,0,0.067239404,9,39.6796,13,1987,0,2,1,660.4736,Train
24,20.7,0,0.021464453999999997,0,156.6288,49,1999,1,0,1,3928.22,Train
47,10.195,0,0.112681821,7,113.986,18,2009,1,2,2,452.744,Train
49,20.2,1,0.039469737000000005,2,155.16299999999998,17,2007,2,1,1,782.315,Train
37,10.8,0,0.061101382999999995,14,151.9024,46,1997,2,0,1,2580.6408,Train
42,19.75,0,0.014359584,9,100.8332,18,2009,1,2,2,1537.9979999999998,Train
05,19.35,0,0.016637301,5,120.9098,49,1999,1,0,1,1687.1372,Train
39,7.405,0,0.159843921,4,206.6296,18,2009,1,2,2,3115.9440000000004,Train
06,15.25,0,0.061308889000000005,9,128.8968,45,2002,2,1,1,2348.9424,Train
06,7.935,0,0.055566935,9,263.591,19,1985,2,0,0,262.991,Train
16,8.895,0,0.026397141000000002,5,207.8954,45,2002,2,1,1,3542.7218,Train
50,18.75,0,0.034307348,9,215.2218,46,1997,2,0,1,4701.8796,Train
50,20.1,0,0.07462720099999999,4,110.3228,46,1997,2,0,1,1768.3648,Train
41,12.35,0,0.041973712,8,35.7216,17,2007,2,1,1,519.3240000000001,Train
58,16.85,1,0.080015028,13,111.8544,18,2009,1,2,2,1677.816,Train
35,18.25,0,0.10084386,15,166.3526,10,1998,2,2,0,164.4526,Train
50,17.0,0,0.055519560999999995,4,219.8114,49,1999,1,0,1,1108.557,Train
09,15.150000000000002,1,0.012203915,13,133.2284,27,1985,1,2,3,4350.3372,Train
60,14.3,0,0.130946374,0,76.7328,18,2009,1,2,2,1312.9576,Train
22,17.6,1,0.041381156,13,35.019,46,1997,2,0,1,659.1419999999999,Train
52,6.634999999999999,1,0.04586701,5,37.9506,27,1985,1,2,3,910.8144,Train
39,20.25,0,0.036474041,4,218.3482,18,2009,1,2,2,2409.5302,Train
45,18.0,0,0.039231652,13,145.1418,17,2007,2,1,1,2648.5524,Train
38,16.35,0,0.013393536999999999,11,106.02799999999999,45,2002,2,1,1,1065.28,Train
26,14.0,1,0.031444357,3,53.763999999999996,17,2007,2,1,1,798.96,Train
48,5.78,0,0.014555066,14,145.2102,46,1997,2,0,1,3062.0142,Train
10,21.0,0,0.082526478,13,191.8478,10,1998,2,2,0,774.9912,Train
28,13.65,1,0.080765853,5,262.8936,49,1999,1,0,1,4958.8784,Train
44,12.3,1,0.17797002,6,173.1396,10,1998,2,2,0,697.7584,Train
07,12.35,1,0.03382933,10,196.9426,45,2002,2,1,1,2768.3964,Train
24,11.8,0,0.11397026,14,185.1924,17,2007,2,1,1,2591.2936,Train
47,19.7,0,0.038729457,7,127.3362,35,2004,2,1,1,755.0172,Train
38,10.1,0,0.032075379,3,50.9008,13,1987,0,2,1,354.2056,Train
02,12.5,0,0.196490902,3,120.544,19,1985,2,0,0,479.376,Train
23,17.85,0,0.146305498,1,94.1436,13,1987,0,2,1,1607.2412,Train
54,20.7,0,0.026877471,9,74.6354,13,1987,0,2,1,1053.2956,Train
52,8.89,0,0.005474515,5,99.7016,46,1997,2,0,1,1922.8304,Train
01,14.5,0,0.064048405,3,153.4682,35,2004,2,1,1,1677.1502,Train
07,9.0,0,0.032203667000000005,9,100.8016,17,2007,2,1,1,1113.2176,Train
15,13.35,0,0.017857847,4,77.5012,18,2009,1,2,2,1518.024,Train
58,6.675,0,0.041921462,13,92.3462,46,1997,2,0,1,2406.2012,Train
24,10.3,1,0.024875871,0,173.0422,13,1987,0,2,1,2069.3064,Train
25,8.63,1,0.028139761,3,173.7422,27,1985,1,2,3,3621.2862,Train
56,17.1,1,0.073997843,6,207.0638,13,1987,0,2,1,4969.5312,Train
20,14.15,0,0.020798905,6,123.6046,18,2009,1,2,2,1245.046,Train
60,10.8,0,0.052363244,14,236.5564,17,2007,2,1,1,5243.8408,Train
13,8.5,0,0.098283459,3,51.3324,18,2009,1,2,2,934.7832,Train
09,6.215,0,0.012138795,6,39.2848,13,1987,0,2,1,521.9872,Train
45,17.5,0,0.02231451677777778,13,253.0356,35,2004,2,1,1,4578.0408,Train
26,20.7,0,0.042923652,4,178.3028,45,2002,2,1,1,1062.6168,Train
01,8.975,1,0.009058845,3,103.399,46,1997,2,0,1,2579.975,Train
53,20.5,1,0.032136417,5,83.9592,10,1998,2,2,0,165.1184,Train
52,13.65,0,0.065898197,5,46.1402,18,2009,1,2,2,459.402,Train
50,13.1,0,0.075731322,4,167.5158,45,2002,2,1,1,1504.0422,Train
49,4.615,1,0.101812521,3,232.23,35,2004,2,1,1,5126.66,Train
44,12.3,1,0.106327251,6,172.8396,46,1997,2,0,1,2616.594,Train
31,20.0,0,0.080933328,11,37.519,27,1985,1,2,3,842.237,Train
52,19.2,0,0.100055601,5,112.4886,35,2004,2,1,1,1223.0746,Train
17,20.1,1,0.054540159000000005,5,152.1366,49,1999,1,0,1,755.683,Train
34,11.5,1,0.037723476,13,109.5254,18,2009,1,2,2,1953.4572,Train
26,9.3,0,0.14897741,3,143.0786,10,1998,2,2,0,288.9572,Train
56,15.2,1,0.104201019,6,176.5054,18,2009,1,2,2,2976.7918,Train
52,12.65,1,0.076198809,5,191.3846,45,2002,2,1,1,2675.1844,Train
13,11.1,0,0.010639596000000001,3,84.1908,35,2004,2,1,1,755.0172,Train
42,19.75,0,0.025039776,9,102.7332,19,1985,2,0,0,410.1328,Train
10,21.0,0,0.08632670699999999,13,192.6478,19,1985,2,0,0,387.4956,Train
42,19.2,0,0.041220035,9,131.231,35,2004,2,1,1,3635.268,Train
31,19.75,0,0.01247354,6,187.5872,45,2002,2,1,1,1323.6104,Train
25,6.135,0,0.07913221200000001,14,112.686,45,2002,2,1,1,2942.836,Train
35,12.5,0,0.020693809,1,199.1742,35,2004,2,1,1,4379.6324,Train
33,7.235,0,0.10016525,13,193.9452,45,2002,2,1,1,2936.178,Train
45,15.85,0,0.057302606,13,53.3956,35,2004,2,1,1,600.5516,Train
16,9.895,1,0.048761045999999995,5,260.5278,45,2002,2,1,1,8851.1452,Train
49,20.75,0,0.018148152222222224,14,153.0024,35,2004,2,1,1,2428.8384,Train
60,10.8,0,0.052149675,14,239.9564,49,1999,1,0,1,3813.7024,Train
54,8.76,0,0.05013052900000001,8,128.3336,49,1999,1,0,1,2556.672,Train
20,16.1,1,0.024987903,6,97.34100000000001,49,1999,1,0,1,1255.0330000000001,Train
31,7.1,0,0.109990885,6,172.908,35,2004,2,1,1,2769.728,Train
33,19.35,1,0.049736267,6,76.8644,45,2002,2,1,1,1571.2879999999998,Train
12,16.7,1,0.117026714,0,189.2214,10,1998,2,2,0,188.4214,Train
44,9.5,1,0.035121963,6,168.6448,13,1987,0,2,1,1022.6688,Train
48,8.43,0,0.017311312,14,197.8768,13,1987,0,2,1,3744.4592,Train
18,14.15,0,0.008811818,9,196.511,45,2002,2,1,1,2749.7540000000004,Train
38,5.44,0,0.025583714,4,239.1538,18,2009,1,2,2,480.7076,Train
19,7.35,1,0.014353174,6,242.6512,13,1987,0,2,1,969.4048,Train
47,8.6,1,0.054220618,1,129.131,27,1985,1,2,3,4933.5779999999995,Train
17,20.1,1,0.054410179,5,151.3366,13,1987,0,2,1,2720.4588,Train
25,12.0,0,0.033974436000000004,3,181.8976,46,1997,2,0,1,4527.44,Train
03,21.25,0,0.009996872,10,185.5608,35,2004,2,1,1,3123.9336,Train
49,8.3,1,0.030212499,0,98.0384,45,2002,2,1,1,2857.6136,Train
43,10.1,0,0.027217467999999998,10,76.067,17,2007,2,1,1,1454.773,Train
47,14.15,0,0.038123176,15,123.5046,17,2007,2,1,1,1992.0736,Train
49,9.0,0,0.079506434,3,78.3644,45,2002,2,1,1,1728.4168,Train
23,12.15,0,0.021811987,1,163.6184,18,2009,1,2,2,2311.6576,Train
38,10.799999999999999,0,0.082150145,4,192.9504,27,1985,1,2,3,7478.2656,Train
09,12.099999999999998,0,0.036012919,13,148.0734,19,1985,2,0,0,593.8936,Train
20,20.0,1,0.028167478,6,45.5744,49,1999,1,0,1,452.744,Train
11,6.71,1,0.029560451,0,65.8142,46,1997,2,0,1,856.8846,Train
40,13.650000000000002,0,0.039631495,5,31.9558,27,1985,1,2,3,984.7182,Train
20,7.365,0,0.04280099,6,228.372,17,2007,2,1,1,2037.348,Train
27,7.935,0,0.017141985,4,50.035,13,1987,0,2,1,149.805,Train
09,12.6,0,0.056394770999999996,12,51.3982,17,2007,2,1,1,473.3838,Train
29,17.6,0,0.056379439,5,42.7454,49,1999,1,0,1,293.6178,Train
30,19.0,0,0.129534812,9,190.1872,49,1999,1,0,1,5105.3544,Train
53,7.5,0,0.036439877999999995,8,175.3028,17,2007,2,1,1,3010.7476,Train
15,13.35,0,0.016765330000000002,4,77.6012,46,1997,2,0,1,986.7156,Train
38,8.6,0,0.090191431,9,112.9176,46,1997,2,0,1,458.0704,Train
